Id,LeadSource,AssignedCounsellorId,InterestedProgramId,CreatedAtUtc,FirstName,LastName,Email,Phone,Status
6289d718-0a0a-4df9-85f1-c6a3fee3e4f7,,93ffcd04-1032-48d6-b554-b76d9b328170,fa5b641f-d203-4a2b-bd47-f20084a5d921,2026-06-12 01:06:02,Zansi,Wason,zansi.wason318@example-mail.test,+91-9097979494,AdmissionDone
9250a786-0805-4d9e-a4bf-d1571fc1d6b0,Referral,71afa0ce-3ef7-4a52-b766-2d07ea82757b,845d4008-28a2-4100-a0e1-bbc32d68f893,2025-11-07 06:38:51,Zilmil,Sastry,zilmil.sastry92@example-mail.test,+91-9287857389,AdmissionDone
6d3326bb-593a-4401-a083-bb178bc39286,Website,feea70a8-6c8a-4a22-b79b-168def8782e4,5e03e5f9-508e-4636-b4ee-401e771656b9,2026-04-28 09:25:53,Ikbal,Deshmukh,ikbal.deshmukh989@example-mail.test,+91-9112938289,AdmissionDone
ecfab647-a2aa-4801-824d-6cee293c3fb0,Walk-in,2fc230f6-ab47-4392-90f4-e730f0b2bc4f,b7f0bb49-fd3d-4d27-8893-a2674ec1c6d7,2026-07-23 06:12:43,Oni,Manne,oni.manne343@example-mail.test,+91-9046259019,AdmissionDone
d2fdd685-8cf8-4e71-af3c-51373e030cef,Walk-in,5cc97cd4-f582-474d-b1b6-cf1850c81e6a,,2026-03-15 17:01:07,Rudra,Upadhyay,rudra.upadhyay665@example-mail.test,+91-9452275972,AdmissionDone
6ecbc4f4-7648-4088-942e-1623e11a880d,Instagram,23992e53-f2f6-4871-8abb-0944551c7d7f,5748c059-9d7b-46ca-b79a-031a7a874a84,2026-03-06 05:27:34,Hemal,Pradhan,hemal.pradhan224@example-mail.test,+91-9334439891,New
55551431-cf9a-4d81-9aae-b506609d37e9,Instagram,827222d4-4a60-4081-941d-2adbbf2ca6a9,59a6d057-f43f-4214-82a5-4f70745d2ad5,2026-01-14 04:35:40,Vasudha,Dass,vasudha.dass713@example-mail.test,+91-9744723940,AdmissionDone
9a81d9b0-f420-402d-aa5d-dc8baf9db9de,Referral,23992e53-f2f6-4871-8abb-0944551c7d7f,5281f626-a47a-4a26-a982-c6cefcf4681b,2026-08-21 10:40:41,Tripti,Mand,tripti.mand872@example-mail.test,+91-9050629848,AdmissionDone
113ff84b-d228-4dc1-aaa8-a88553416807,Walk-in,2dbb8645-3200-4254-b6f6-1cf23df80a18,767740b7-433c-4802-8601-83709bcc60bd,2025-11-21 01:13:04,Gautam,Dewan,gautam.dewan736@example-mail.test,+91-9689928532,AdmissionDone
12188cbd-acaf-4b67-af3c-f3dd32b95393,Instagram,389ae608-450b-410a-be42-33cf7418447d,5748c059-9d7b-46ca-b79a-031a7a874a84,2026-03-04 22:33:04,Arjun,Vala,arjun.vala571@example-mail.test,+91-9171964869,AdmissionDone
508f8987-2fb5-4151-b432-97cc4c9c074b,Instagram,ab6fe28a-9c5e-4997-94a3-02388060a49b,62efebb5-0225-4d19-be1a-28aab79723e6,2025-11-08 14:26:27,Zinal,Sur,zinal.sur22@example-mail.test,+91-9091799953,NotInterested
cd5de467-a9aa-4abe-8033-0c69e35832eb,Instagram,f6d73d15-6cc5-4cfb-a148-8a620ce0143c,97b7dcce-ac39-433d-ae2f-5eb1c07df9d2,2025-09-07 09:00:08,Hemani,Naik,hemani.naik157@example-mail.test,+91-9101234933,Invalid
3241c742-1bc5-4e0f-a8b9-19b3cc0f48e5,Website,5bc6a940-ec05-4a1e-a5e4-0bb3430ea73d,59a6d057-f43f-4214-82a5-4f70745d2ad5,2025-10-20 19:57:30,Vansha,Basu,vansha.basu547@example-mail.test,+91-9436740239,FirstCall
41a57973-511d-4ac2-aa48-aedb522dc76c,Instagram,ea151489-89c7-446f-b24b-0e88eaba608d,845d4008-28a2-4100-a0e1-bbc32d68f893,2026-01-03 02:33:10,Gabriel,Chacko,gabriel.chacko855@example-mail.test,+91-9628692396,AdmissionDone
55accee0-1fdb-4fad-8f17-68a64016a31e,Instagram,389ae608-450b-410a-be42-33cf7418447d,845d4008-28a2-4100-a0e1-bbc32d68f893,2026-01-19 22:41:32,Chanchal,Cherian,chanchal.cherian710@example-mail.test,+91-9115723811,AdmissionDone
2cec86e6-0a21-442f-b0b4-84109ca27df7,Instagram,0317bc3f-d01d-4501-8cd6-2b062233beb0,4e540f28-f12a-41d4-9709-8755c96f144c,2026-06-28 05:45:59,Mohini,Koshy,mohini.koshy34@example-mail.test,+91-9847385969,AdmissionDone
9e16180f-0e12-49c9-81de-11269adb8386,Walk-in,2cc6c00b-b150-4b82-bfe6-22b1181a2c23,5e03e5f9-508e-4636-b4ee-401e771656b9,2026-05-18 09:48:06,Eshana,Garde,eshana.garde204@example-mail.test,+91-9723267745,AdmissionDone
e6142ba9-15cd-4f32-8b8b-d7f19d72fea0,Referral,389ae608-450b-410a-be42-33cf7418447d,59a6d057-f43f-4214-82a5-4f70745d2ad5,2026-05-05 21:15:55,Ladli,Panchal,ladli.panchal644@example-mail.test,+91-9198037880,AdmissionDone
ef091327-d39e-480c-a935-e2d69414c9a4,Walk-in,ec405de4-7cf5-4aa6-87c0-7b5a8a503944,9705fb0a-cc3f-4f50-bbd5-1321017f8f90,2025-10-06 21:54:43,Riya,Sane,riya.sane889@example-mail.test,+91-9803179670,AdmissionDone
06d6666a-3aa2-4765-9fd7-bc750352aa9a,Instagram,23992e53-f2f6-4871-8abb-0944551c7d7f,9705fb0a-cc3f-4f50-bbd5-1321017f8f90,2026-03-31 07:28:25,Raghav,Kar,raghav.kar607@example-mail.test,+91-9138622356,AdmissionDone
df880dac-0e31-47f1-bc52-94a23d3bd167,Walk-in,71afa0ce-3ef7-4a52-b766-2d07ea82757b,83c752ca-7595-4d4e-8916-0d59a7d5b746,2026-05-08 03:29:19,Ishanvi,Bhatt,ishanvi.bhatt266@example-mail.test,+91-9997036862,AdmissionDone
04ced344-7133-4164-9224-bd2f22f2d3c3,Instagram,2cc6c00b-b150-4b82-bfe6-22b1181a2c23,df824abd-0606-4f9c-abad-e620feb70e17,2025-10-11 19:29:53,Advaith,Murty,advaith.murty138@example-mail.test,+91-9853451374,AdmissionDone
c89c82f2-2827-49ee-af08-6b6bfcde7b41,Website,93ffcd04-1032-48d6-b554-b76d9b328170,5281f626-a47a-4a26-a982-c6cefcf4681b,2025-09-25 12:16:20,Tripti,Pingle,tripti.pingle942@example-mail.test,+91-9962019808,AdmissionDone
39ae35da-bcb1-4d54-8ed2-c7066d005f20,Instagram,7557c983-a25d-4d8e-b9a3-7dcff16b34cd,9705fb0a-cc3f-4f50-bbd5-1321017f8f90,2025-09-02 17:48:55,Eesha,Tella,eesha.tella608@example-mail.test,+91-9470072246,AdmissionDone
ee7cafbd-cbb7-4c92-a0cd-0a231ebe9216,Instagram,c7337780-fc91-4ce0-9a56-69d6ff5e1f18,4e540f28-f12a-41d4-9709-8755c96f144c,2025-12-02 00:00:12,Falguni,Bansal,falguni.bansal956@example-mail.test,+91-9349799960,AdmissionDone
39ef8de0-9450-4dde-abeb-cc984b3577c8,Referral,,0847ac69-27bd-4023-a695-0c0dd31bc8ea,2025-12-17 05:45:49,Saksham,Chahal,saksham.chahal139@example-mail.test,+91-9782327517,AdmissionDone
50015b02-6f20-4f09-b23e-b4f9465cb342,Instagram,71afa0ce-3ef7-4a52-b766-2d07ea82757b,525fadd1-ceee-46d4-b6c9-8d759fe1bbcc,2026-08-11 09:28:36,Xiti,Choudhary,xiti.choudhary994@example-mail.test,+91-9799208263,AdmissionDone
973d9546-54c1-42ea-8fbb-67db94b3a89e,Website,ea151489-89c7-446f-b24b-0e88eaba608d,767740b7-433c-4802-8601-83709bcc60bd,2026-05-31 10:45:32,Upkaar,Kumar,upkaar.kumar562@example-mail.test,+91-9220445736,AdmissionDone
ce750a1d-a66e-466c-a752-d6df51867cdf,Referral,23992e53-f2f6-4871-8abb-0944551c7d7f,581b291c-2bf7-4932-abdd-6a269b477e4f,2026-03-17 05:30:09,Saanvi,Mukherjee,saanvi.mukherjee253@example-mail.test,+91-9187053250,New
2bf73c62-d8d0-47fa-9991-f0b84751f4b0,,19e3e063-8238-4b9c-b8cc-f0cf000198cd,845d4008-28a2-4100-a0e1-bbc32d68f893,2026-02-07 17:37:23,Aadi,Deo,aadi.deo132@example-mail.test,+91-9680586653,AdmissionDone
f74721a0-2644-4bfa-aba0-a402bfbeb9f8,Walk-in,92cdabb9-5ebb-42b5-9923-ac54bd259a72,0847ac69-27bd-4023-a695-0c0dd31bc8ea,2025-12-12 23:04:06,Ekalinga,Pai,ekalinga.pai95@example-mail.test,+91-9929210856,AdmissionDone
13b1dfb5-318d-44a8-b312-a4cca9a0a5d3,Walk-in,7557c983-a25d-4d8e-b9a3-7dcff16b34cd,cf7531b2-c2a6-45fc-ad0b-a7edbd390c97,2026-07-23 07:17:03,Balhaar,Narain,balhaar.narain234@example-mail.test,+91-9442130418,AdmissionDone
0e27a819-7d5e-43c6-8050-04926b835c79,Walk-in,d671d04c-3a49-4231-a6c4-ad5a3c78fede,07e5c0c8-5b84-4d9c-9415-3f32d30d9fb8,2026-03-05 16:25:44,Frado,Sarkar,frado.sarkar901@example-mail.test,+91-9814817322,AdmissionDone
3069edb8-affd-458e-8216-b26b5641d81e,Website,4edf389c-896d-4fb8-847b-7c4bf1964034,9325b646-8287-4df6-996a-41ec66b17582,2025-12-27 02:22:53,Jalsa,Chaudry,jalsa.chaudry130@example-mail.test,+91-9584613972,AdmissionDone
a64e4036-b365-493e-b9e4-b423c2072fca,Website,2dbb8645-3200-4254-b6f6-1cf23df80a18,767740b7-433c-4802-8601-83709bcc60bd,2026-02-24 05:06:50,Hemangini,Luthra,hemangini.luthra946@example-mail.test,+91-9719029013,AdmissionDone
a5555ae9-0f86-4fef-abf9-e9c20d04ea83,Referral,,845d4008-28a2-4100-a0e1-bbc32d68f893,2026-01-16 21:18:33,Hemangini,Vaidya,hemangini.vaidya989@example-mail.test,+91-9783967237,AdmissionDone
db0747af-23d9-4140-ab69-005732a03e42,Website,ae187995-c630-40d0-8af7-c3b30a8e82e7,d8fd47d6-3f47-46d9-8830-d5a83586edcb,2026-01-16 23:26:02,Gayathri,More,gayathri.more67@example-mail.test,+91-9710905643,AdmissionDone
23b79df0-a39f-4623-a8d7-fc4de4f24ae7,Website,71afa0ce-3ef7-4a52-b766-2d07ea82757b,df824abd-0606-4f9c-abad-e620feb70e17,2025-09-06 20:01:40,Charita,Modi,charita.modi462@example-mail.test,+91-9129015959,Interested
b5685120-811a-4a75-8797-5229d54ce3df,Walk-in,d671d04c-3a49-4231-a6c4-ad5a3c78fede,62efebb5-0225-4d19-be1a-28aab79723e6,2025-11-18 15:44:25,Robert,Golla,robert.golla509@example-mail.test,+91-9362309005,AdmissionDone
e5e4cd57-8bb0-451b-9d88-2abd2e4a9a80,Referral,0317bc3f-d01d-4501-8cd6-2b062233beb0,cf7531b2-c2a6-45fc-ad0b-a7edbd390c97,2026-05-05 19:14:05,Ayushman,Sankar,ayushman.sankar746@example-mail.test,+91-9745383639,AdmissionDone
a5bd82d4-233e-44e1-ac03-283034e6a996,Referral,f6d73d15-6cc5-4cfb-a148-8a620ce0143c,257b6c00-e6fd-4ca5-9850-2bc1de5ec2f0,2025-09-18 08:19:56,Anusha,Kaur,anusha.kaur656@example-mail.test,+91-9150011990,AdmissionDone
fe070818-aa5a-4780-91fe-6c5ae1b8d8d6,Referral,389ae608-450b-410a-be42-33cf7418447d,d29debd6-c789-49ce-be94-0110e09cde1a,2026-02-15 13:07:49,Mitali,Gopal,mitali.gopal994@example-mail.test,+91-9389193579,AdmissionDone
dc1df9fa-3cc0-447f-97df-a7bb0823ac86,Walk-in,2cc6c00b-b150-4b82-bfe6-22b1181a2c23,767740b7-433c-4802-8601-83709bcc60bd,2026-08-01 09:44:25,Nikita,Dass,nikita.dass296@example-mail.test,+91-9463746745,AdmissionDone
eae5129b-8824-4b75-b6e0-86f7b5985b64,Website,f6d73d15-6cc5-4cfb-a148-8a620ce0143c,cf7531b2-c2a6-45fc-ad0b-a7edbd390c97,2026-07-22 00:30:01,Vritti,Venkatesh,vritti.venkatesh309@example-mail.test,+91-9378253986,AdmissionDone
84a6c734-4110-4812-858b-0baec6ac74b5,Website,,c6810b98-73d2-40ed-a3ac-203a0779d182,2025-09-22 22:57:48,Aishani,Sarraf,aishani.sarraf704@example-mail.test,+91-9844453424,AdmissionDone
57cd806b-89de-4786-beb0-dbe796972116,Instagram,9d764cb7-23d1-4c60-bcfa-e9278e77a9c6,9964521c-5c90-486b-9bcc-8401b50ed3bb,2026-04-10 04:51:23,Gopal,Mishra,gopal.mishra961@example-mail.test,+91-9046937162,AdmissionDone
ce1fdfb6-8011-417c-ba67-7bab90096a72,Referral,ec405de4-7cf5-4aa6-87c0-7b5a8a503944,9325b646-8287-4df6-996a-41ec66b17582,2026-06-23 01:09:29,Mahika,Char,mahika.char292@example-mail.test,+91-9797300879,AdmissionDone
b20f9f87-8668-4120-99f1-4b8fde25cbc3,Referral,7557c983-a25d-4d8e-b9a3-7dcff16b34cd,fa5b641f-d203-4a2b-bd47-f20084a5d921,2026-04-11 20:57:32,Teerth,Banerjee,teerth.banerjee708@example-mail.test,+91-9105783943,RNR
1a812608-4379-4674-a761-b42e6064fffb,Instagram,2dbb8645-3200-4254-b6f6-1cf23df80a18,,2025-09-13 09:23:47,Aashi,Narula,aashi.narula590@example-mail.test,+91-9961117238,AdmissionDone
